#timeStamp, IdProvider, state, TrustAverage
2,0,0.7011161916087233
2,1,0.6996233152909758
2,2,0.6999128540813355
2,3,0.7009189094035011
2,4,0.6935660907036074
2,5,0.6957130276637561
2,6,0.7015877434458759
2,7,0.7008767412869011
2,8,0.3279965966183155
2,9,0.6971666621415988
2,10,0.6854463708563054
2,11,0.6807397839364165
2,12,0.7043811492917709
2,13,0.7068749047913815
2,14,0.6904296798351682
2,15,0.69855772445381
2,16,0.71076969278051
2,17,0.7096150633140089
2,18,0.6905418021853228
2,19,0.6910110100871301
3,0,0.7173327836890133
3,1,0.720906077177238
3,2,0.7194038180398631
3,3,0.7254526497760598
3,4,0.7254515126837772
3,5,0.7151176249138018
3,6,0.72920457884587
3,7,0.7148300755112995
3,8,0.29877458430449727
3,9,0.7257993090620711
3,10,0.7114732187762578
3,11,0.7034825094360314
3,12,0.7347700697786579
3,13,0.7265737110164573
3,14,0.7086614745578784
3,15,0.7143502795314964
3,16,0.7333204367227335
3,17,0.7184920040513382
3,18,0.7234344306927921
3,19,0.7023837247864251
4,0,0.7426091608456855
4,1,0.7297656425988861
4,2,0.7375135791078341
4,3,0.7353578642525327
4,4,0.7335736076605345
4,5,0.740254208876147
4,6,0.7509370998937371
4,7,0.7244646419614044
4,8,0.28753190992923455
4,9,0.7411870206094688
4,10,0.7207376091557185
4,11,0.7209235790008853
4,12,0.7405135242366205
4,13,0.7421934923660826
4,14,0.7178717256465384
4,15,0.7334544380854564
4,16,0.7432961934883282
4,17,0.7380825113426812
4,18,0.7305003691593637
4,19,0.7178811158755645
5,0,0.7458117009888077
5,1,0.7484501167675824
5,2,0.7556606930471907
5,3,0.7581361656256158
5,4,0.7447823807098549
5,5,0.7494910204550513
5,6,0.7610078931669668
5,7,0.7323769134720539
5,8,0.2602615070742743
5,9,0.7498978915011704
5,10,0.7314991458200866
5,11,0.7386831410869614
5,12,0.7546503558957033
5,13,0.7573226929190775
5,14,0.7333835242014644
5,15,0.7503599193710712
5,16,0.7480669275186299
5,17,0.7493701082872863
5,18,0.740316966973421
5,19,0.7430769194542739
6,0,0.7619789713192092
6,1,0.7692462739453927
6,2,0.7714546217122562
6,3,0.770737296999309
6,4,0.7491291015117056
6,5,0.7632539974776139
6,6,0.7696851238190704
6,7,0.7475396359230472
6,8,0.24872829848900344
6,9,0.7628017539299623
6,10,0.7448586093417054
6,11,0.7571556353639847
6,12,0.7724098291635825
6,13,0.7753168662797366
6,14,0.7445463819732293
6,15,0.7624146822341659
6,16,0.7673888813677293
6,17,0.7550560578554187
6,18,0.752864745012452
6,19,0.7593311947660024
7,0,0.7841245124248019
7,1,0.7707180803584617
7,2,0.783108865195708
7,3,0.7801122439686585
7,4,0.7546429566401747
