#timeStamp, IdProvider, state, TrustAverage
2,1,0.42988612800482373
3,1,0.3832423291721013
4,1,0.3569895833692964
5,1,0.346542968255437
6,1,0.3377575606094604
7,1,0.31990017533277887
8,1,0.316822988181753
9,1,0.3131670094452605
10,1,0.3033020250371039
11,1,0.2958320587151236
12,1,0.2876303483326858
13,1,0.28215996648886393
14,1,0.2735290281586631
15,1,0.2702771497027419
16,1,0.2646351966612383
17,1,0.2665169822284689
18,1,0.26419689550446157
19,1,0.26300179178124466
20,1,0.26848264760123597
21,1,0.2720634203775512
22,1,0.27729527096322953
23,1,0.28531141034303203
24,1,0.28810729103902233
25,1,0.2919550734340582
26,1,0.29433763289626175
27,1,0.2975367560450559
28,1,0.30060394489608344
29,1,0.304479369772126
30,1,0.3083571730260221
31,1,0.31096097560368596
32,1,0.3140276594072624
33,1,0.3158615599090278
34,1,0.31746966656606423
35,1,0.3188339317960546
36,1,0.31964607199086736
37,1,0.3214566051954994
38,1,0.3224007295329745
39,1,0.32331037068216373
40,1,0.32442962298405126
41,1,0.32453566723698535
42,1,0.3245913912332381
43,1,0.3249000356761849
44,1,0.3251586355167645
45,1,0.3252082098731642
46,1,0.3253926619116705
47,1,0.32549543847108936
48,1,0.32557859281149787
49,1,0.32576805354167926
50,1,0.3256482103455747
51,1,0.32601049241518865
52,1,0.32595085682814795
53,1,0.3265195444894655
54,1,0.3265362369696895
55,1,0.3265447522190875
56,1,0.3268500919439124
57,1,0.32682781515107645
58,1,0.3268548635521342
59,1,0.32675990604413563
60,1,0.3269859612582399
61,1,0.3270850820293206
62,1,0.32707356924656633
63,1,0.3270295040314931
64,1,0.327101525694337
65,1,0.32718652907243584
66,1,0.32712902119859816
67,1,0.3269826622760331
68,1,0.32724672633829327
69,1,0.3270589601497168
70,1,0.32705092226034516
71,1,0.3270206406952424
72,1,0.32696138683785586
73,1,0.32686824079903826
74,1,0.3266533436546831
75,1,0.32648373903739164
76,1,0.326386703209934
77,1,0.32629712248696974
78,1,0.3262213484687459
79,1,0.32623242395158236
80,1,0.3262629539705787
81,1,0.3262322406178939
82,1,0.3262087926983218
83,1,0.32609179121144954
84,1,0.32613210418800365
85,1,0.3262342879607413
86,1,0.32624287465736046
87,1,0.3262697463451323
88,1,0.32630344799983574
89,1,0.3262086511606713
90,1,0.3260327480866733
91,1,0.3260375776123612
92,1,0.32601909969671133
93,1,0.3259523948942205
94,1,0.3259670076200746
95,1,0.32599074948442053
96,1,0.32591288621449144
97,1,0.32600841783042683
98,1,0.32594945445256174
99,1,0.3258550177900742
100,1,0.32587580798088994
101,1,0.3258215585941979
102,1,0.32584273935019425
